NAME: mona-lisa100K
COMMENT: TSP art (Bosch)
TYPE: TSP
DIMENSION: 100000
EDGE_WEIGHT_TYPE: EUC_2D
NODE_COORD_SECTION
Edge 	Weight
aprx dist: 8335666.218426101735986
	Command being timed: "./2_Approximation_Algorithm ./dataset/mona-lisa100K.tsp"
	User time (seconds): 81.25
	System time (seconds): 0.13
	Percent of CPU this job got: 99%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 1:21.38
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 19588
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 0
	Minor (reclaiming a frame) page faults: 4660
	Voluntary context switches: 1
	Involuntary context switches: 7
	Swaps: 0
	File system inputs: 0
	File system outputs: 7576
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
